UID,Name,Latitude_BD09,Longitude_BD09,Latitude_WGS84,Longitude_WGS84,Address,Telephone,Tag
ef7092986e04c46ba3acc4ea,"中山大学东湖",23.102232,113.309355,23.09875992297789,113.2975080111134,"广州市海珠区新港西路135号中山大学东门(近熊德龙学生活动中心)","",""
9dc2ad641001dfde2102207c,"广州航海学院琶洲校区",23.095177,113.402941,23.09135293847494,113.39097801768473,"广州市海珠区新港东路夏阳大街1号","",""
c59a4fc19a9680aa2e47331e,"广东社会科学大学",23.138818,113.284921,23.135151337638995,113.27317224088702,"黄华路4号之2","(020)83848160",""
7bfa08fca1ccce0324d2bb8e,"广东药学院(宝岗校区)-南区",23.104867,113.272859,23.101299644407582,113.26108447441216,"南田路就生围51号之1","",""
3949a6881a669bf8b6147f97,"天河电大",23.123106,113.380666,23.119556282870604,113.36869374025123,"员村四横东路11号","(020)38666510,(020)85650195",""
8750b51cf99708292afc48ee,"暨南大学-管理学院",23.135611,113.35514,23.132476972621333,113.34313647963302,"广州市天河区黄埔大道西601暨南大学","",""
7c499dddb4171df2ede4a52d,"唯品大学",23.104617,113.23323,23.101612438320565,113.22132831187781,"花海街6号","",""
6113ef77a8f674148e7727eb,"昆明理工大学广州校区",23.134855,113.404971,23.13101509993359,113.39303570139452,"车陂北街26号","(020)82520210",""
350ae5042d7b705c2cb96de8,"金领学院",23.155258,113.354048,23.15212433873598,113.34203446073872,"广州市天河区五山路五山科技广场C515-518","(020)85286353",""
74ed0e1957c292452cb96dd4,"广东商学院夜大学",23.099332,113.336496,23.096231110022806,113.32450877306228,"赤岗东路185-201号","",""
631375f440a11e84bd484216,"中山大学蒲园区",23.100953,113.300162,23.097362134596885,113.2883554893526,"广州市中山大学内","",""
068769b979472981932ca3e2,"华南农业大学-树木园",23.160251,113.36736,23.156934168699962,113.35534903963811,"五山街五山路483号华南农业大学内(近经济管理学院)","",""
6839a4468c8d42294c3a59ff,"华南农业大学-农学院",23.166829,113.365469,23.16354044506157,113.35344826627677,"五山街五山路483号华南农业大学","",""
601f5f324ec9dd28ca09f02a,"广东工业大学(大学城校区)-工学三号馆",23.043083,113.405137,23.039277822412288,113.3931911323653,"广州市番禺区大学城外环西路广东工业大学大学城校区","",""
b0d056f233fa237ecac3db74,"广州医科大学南校区",23.094113,113.288452,23.09045573909389,113.27667148695517,"晓园路123","020-84271239",""
2602a2185d6239699cec2b3d,"广东工业大学(环市东路)",23.138751,113.305019,23.135207255758115,113.29321387616875,"广州市越秀区","",""
6997ca08a0bc4afae50738ad,"广州爱莎国际学校",23.117431,113.376091,23.113969750834464,113.3641047736208,"广东省广州市天河区临江大道","(020)88900909",""
7fd723119a9eca9f5cbe8617,"广州市花都区广播电视大学",23.394639,113.211688,23.39144151291778,113.19976595212839,"五华直街15","",""
5a91ac17f51accabe856fab8,"广东外语外贸大学成人高等教育(夜大学)教学点",23.247749,113.832746,23.244790938993916,113.82112024931311,"新城大道388","",""
dc764ad2c033f0fbdf1e5202,"华南农业大学嵩山区42栋",23.16516,113.362568,23.161918278149145,113.35054589880565,"广东省广州市天河区金慧街88号","",""
890b74d5ade4c50b89fc06b8,"广州中医药大学国际楼",23.063534,113.41249,23.05973029760908,113.40051996131913,"外环东路广州中医药大学大学城校区","",""
c1cd8972e37eaf03e1110371,"暨南大学药学院",23.136134,113.354335,23.13300721813986,113.34233179094332,"黄埔大道西601暨南大学","(020)85223604",""
495165e7d16f1b3484330447,"番禺师范学校",22.926653,113.360134,22.923545712193416,113.34812535722038,"育龙路38","",""
0508905bf754f78d8b2fb55e,"暨南大学专家楼",23.134946,113.357161,23.131791182411575,113.34515716146052,"S303华南快速附近","020-85220095",""
cb4e7a759f66500cd618b74f,"广州工业大学商学院",22.979175,113.339697,22.976143634100055,113.32770655927794,"钟村镇市广路钟三路","",""
2848ffd6e2989e0f48cc4a05,"广州市广播电视大学萝岗区分校",23.183133,113.500488,23.179684301739357,113.48863663134603,"广东省广州市萝岗区萝平路10号","020-32280567",""
eef7fd1ea00597bff60e7706,"广东外语外贸大学-大会堂",23.07301,113.403806,23.069190569499035,113.39183579873136,"广州市番禺区外环东路178广东外语外贸大学大学城校区","",""
0ad4ddf920658a6a715e80f9,"芷园",23.159254,113.372524,23.15584338759318,113.36052321895309,"广东省广州市天河区","",""
52bf519dbd1f945bf4e73b26,"广州行知学院",23.281132,113.30958,23.27760012859592,113.29772875257655,"龙归龙兴路66号","",""
ffdb1731563c5df2ab175a8b,"广州市增城区广播电视大学",23.28124,113.879798,23.277705966052963,113.86840829426072,"广州市增城区增江街","",""
7e7ac608ce6321c1a6da393d,"广州市广播电视大学侨光分校北桥区",23.127734,113.259551,23.12436610238536,113.24775624835948,"光复中路403号","(020)81066092",""
a5edf38caab426b0b23c81f0,"华南师范大学经济与管理学院黄埔分教处",23.109404,113.452395,23.106192294424833,113.4403642364706,"大沙地西273大院","",""
7b23bdb14a18eb6d93114ccc,"中山大学医学部",23.13208,113.295283,23.12843947774882,113.2835154038772,"中山二路74","(020)87331800",""
48c27a9f9512ff3f32f71dc6,"大学馨园",23.047182,113.405694,23.04337343805016,113.39374361369845,"番禺区大学城中五路63号（广州大学城中五路交界）","",""
ac469727948132f72202205f,"吉林大学_吉林大学广东办事处",23.131598,113.341015,23.128512179468423,113.32903550092898,"广州市天河区黄埔大道西100号富力盈泰广场B塔1208室","020-87592755",""
bfb09a3af60ed2e48415410e,"华南师范大学-美术学院",23.144525,113.353208,23.141404009205914,113.34120296643337,"广州市天河区中山大道西55号华南师大校内生物山地科院旁","",""
02b65ec6ead7da89cb2915c8,"从化市广播电视大学",23.551668,113.59221,23.54875574943327,113.58050611328403,"青云路16","(020)87930893",""
f433a87f18a70f0dc9fa5fe4,"南国学院",23.237654,113.356183,23.23447015078805,113.34416364083626,"大园路","(020)87431743",""
893b5605d5385f40f6c59c1e,"广东经济管理学院",23.163199,113.260757,23.159793047155368,113.24894922716439,"广州市越秀区","",""
0fcca7099de9a418e81e974c,"广东工业大学-1号大教室",23.045411,113.403417,23.041608627202045,113.39146849928662,"广州市番禺区","",""
a3a5c1443e409c0cb5f42f71,"华南理工大学-29号楼",23.162402,113.353031,23.15927258120424,113.34101085144063,"广州市天河区五山路381号","",""
b05fbdf82597755c48cc4a97,"中医药学院",23.095783,113.343761,23.09271121393609,113.33174727327628,"石榴岗路13南方医科大学南校区附近","",""
3dd841f487823c56a8175a05,"环球雅思学校(大学城校区)",23.051854,113.403316,23.048047881700604,113.39136054286767,"广州市番禺区大学城中六路街1号广州大学城信息枢纽楼202A房号(大学城南站A出口)","15698001995",""
f088e19b28fb10c5d3ff23bd,"广州航海学院-西区",23.09403,113.402265,23.090208993370567,113.39030091781993,"新港街道新港东路夏阳大街1号","(020)32083038",""
8eb48fa1a2ddc6a6f22d8386,"南华工商学院黄埔校区南区",23.071605,113.419495,23.067856830441748,113.40751027731783,"广州市黄埔区","(020)82556133",""
1d45b3bc607f131ddbd8916a,"华南师范大学-教育信息技术学院",23.143262,113.358289,23.14009044836954,113.3462833346623,"广州市天河区中山大道西55号华南师大校内生物山(地科院旁","",""
edf5ececfb5400c2e31103de,"广州医学院龙洞校区",23.231129,113.392391,23.227346048721955,113.38042475783347,"广州市天河区西坑大街","",""
be6ee27236bc719cc27da285,"广州医学院南校区",23.09413,113.288393,23.09047268672176,113.27661258705905,"晓园路123","(020)84073910",""
637df60a2bc0377141afe6b1,"广东技术师范学院南校区",23.102216,113.296114,23.09858886645953,113.28432280075373,"海珠区怡乐路71号","(020)36095908,(020)38256659",""
42315214e793ef6ca8f7298c,"广东省体育运动技术学院",23.115603,113.302605,23.112036241853886,113.29080215901936,"大通路28","(020)87352571",""
3847debb609239fdcb213dbc,"华南理工大学-实验楼B",23.16496,113.349698,23.16185017467579,113.33767864262978,"广州市天河区五山路381号","",""
5c2dc21d245b1f046fc02c26,"广东省康怡老人大学",23.134539,113.286671,23.13087137716534,113.27492111485338,"礼兴街8号","(020)83821767",""
2d0f36738c76c04233169b79,"广州市广播电视大学(德和校区)",23.107277,113.257724,23.10394616803667,113.24590749593314,"洪德五巷21","",""
4e94d77cddeb01017169d3af,"长江商学院",23.120647,113.326934,23.117441583853186,113.31500894959677,"华夏路1号信合大厦8层801、803","",""
8a82555f92e93afc13293500,"广州GCC网游动漫学院",23.155649,113.354021,23.152515352379897,113.342007107792,"广州市天河区五山路华南理工大学正门科技园金华园区C436","(020)85288100,(020)85288200",""
48a8f7444257d82730169baa,"广东工业大学-大讲堂",23.04063,113.404424,23.036827805252273,113.39248075507408,"广州市番禺区","",""
79cceb36059bb8891e580008,"广州市广播电视大学广州经济技术开发区分校",23.066078,113.532321,23.06251719174122,113.5206386817274,"开发大道350","(020)82112609",""
7f558d533988a96f43ab9ada,"广东外语外贸大学干训楼",23.209766,113.298234,23.206112247544496,113.2864179617196,"广东省广州市白云区","",""
1d2880a786b8c00e71455b9c,"广州市广播电视大学天河区分校",23.122508,113.380282,23.11896562800127,113.3683085372268,"广州市天河区员村四横东路11号","(020)85650195",""
792e941b665213a8df1e52b0,"莎蓝艺术学院",23.127335,113.618794,23.12416118589313,113.60724635946139,"广州市增城市广深大道中95号附近","13660255306",""
6c5e8c5c3c4d772157bfffdf,"广播电视大学司法分校",23.226388,113.27614,23.222738646287645,113.26436419492362,"鹤龙一路458号","(020)36271410",""
a28fb29fe7a2b09d85420eb7,"广东外语外贸大学大朗校区",23.246994,113.261594,23.243546690343756,113.24979814130953,"广州市夏花一路","(020)37637092",""
e93761f6ea705a0c223bf21e,"广州市广播电视大学荔湾分校",23.127136,113.24439,23.12401796742511,113.23253849825144,"逢源路181号","(020)81376281",""
49e75fabcda7671616a1904b,"广州市岭海老人大学",23.13095,113.258016,23.127607965950297,113.24621659671419,"王家园上街12","",""
373cf75727d2ff6e4254d7a4,"广东社会科学大学同德围校区",23.191729,113.248348,23.18852012891238,113.23646983224421,"同德围教师新村","(020)36477769",""
44071d9211363e1021f017a3,"华英学校中国经营管理学院",23.365366,113.295872,23.36165519331619,113.28408495961199,"凤岗路337号附近","",""
d6a0e494cee887efd22dd696,"广州美术学院大学城校区-陶瓷艺术实验室",23.044538,113.389918,23.040861876685092,113.37795629584477,"广州市番禺区","",""
f36cb283f27de982b817e707,"广州市技师学院",22.75865,113.574642,22.75591594154246,113.5630050676701,"环市大道西113","",""
83baea2d32f0963a1e5800c8,"申通快递大学城北亭营业厅",23.054148,113.381606,23.050604993835236,113.36961710189249,"广州市番禺区云梯大街30号","13527779597",""
9026e07462d416e022f0172a,"广东外语外贸大学-文萃苑",23.207906,113.295953,23.20423413626237,113.28414344128484,"白云大道南","",""
bd6f233a0b52751eb817e77a,"广州广播电视大学蓝星分校",23.11267,113.554175,23.109434732992845,113.54252383915187,"广州市黄埔区","",""
5bd713585532f2de2b201ac7,"华中师范大学新塘教学点",23.122026,113.626111,23.118726166787084,113.61458448317381,"新塘大道中6","",""
1c4bce52e81a212a15c905dc,"中国传媒大学广东函授站",23.146967,113.289955,23.143296140502876,113.27819646275167,"环市东路333自编14","",""
1e9a4496c5f944d585420e84,"广东经济管理学院广州赤岗校区",23.102041,113.342853,23.098966848114024,113.33084718138272,"新港中路472号","",""
0d6a55d476f1171a220262f5,"中山大学东校区传播与设计学院",23.071954,113.395317,23.068193558581704,113.3833410929154,"外环东路132号中山大学东校区附近","",""
49ae7f87b7a5bbc443ab9ab3,"华南理工大学广州学院-A10",23.438952,113.18143,23.435204007991807,113.16952055565548,"广州市花都区","",""
64446a8f3e96a73c3586f4fd,"华南师范大学中区25栋",23.147408,113.359948,23.144213363307628,113.34794063546269,"广州市天河区","",""
732a329ef76c9e18128824e3,"华南师范大学教工宿舍中区",23.14612,113.359116,23.142936814837057,113.34710908122042,"广东省广州市天河区天华街","",""
61f634f6e2e89a616a49f3a0,"广州医学高等专科学校",23.100653,113.340418,23.097572858806267,113.32841811325363,"海珠区石榴岗路1号第一七七医院","(020)87594435",""
4196617c7e2dc67d1e1d1162,"华南理工大学汽车技术中心汽车维修培训处",23.028608,113.321276,23.02535951772534,113.3093890654709,"爱华路59号附近","",""
2b5040eee4923e3b1329354b,"西南大学现代远程教育广州珠江学院学习中心",23.274692,113.835412,23.271710753875674,113.8237884861401,"广州增城增江街塔山大道2号广州珠江职业技术学院内","",""
47d97761f9fe16dde856fa9c,"广州市广播电视大学统计分校",23.170982,113.261082,23.167565825966154,113.24926692398046,"三元里大道446-450号蓝星教育楼","",""
7afd436b28d437d2c4f025d5,"华南师范大学中区教工宿舍9栋",23.146112,113.359576,23.142922908065696,113.34756926402991,"广东省广州市天河区天华街","",""
05771e356aa31c21adb22a59,"兰州大学MPA、MBA、J·M广州教学中心",23.144874,113.306378,23.14134585699299,113.29456422515734,"越秀区先烈中路100号大院23-1栋2层221号","",""
04b5072c96deb2534e776e2e,"广东开放大学法律分校",23.148936,113.279927,23.145287114622477,113.26817415464659,"广州市下塘西路5号","",""
22e11407e87b66c9d5b74e0a,"广州中医药大学大药房养和医药连锁西丽分店",22.949102,113.360814,22.945972428801547,113.34878653351998,"西丽中路７０、７２号","(020)34708433",""
d4e99090e9b353fd2a02e13e,"广州大学-梅苑7",23.046475,113.382252,23.04292498192472,113.37027265091349,"广州市番禺区大学城外环西路230号广州大学","",""
154b5e20ac6011cb471a32c8,"广州市广播电视大学荔湾区分校",23.089683,113.244127,23.086577375713887,113.2322448345642,"翠竹街1","",""
ed22ad5bbab973b99d82ea7c,"广州白云学院西村教学部",23.146328,113.247067,23.143163553379672,113.23522309855898,"西村广雅后街8号","",""
8e5788253f005e130c0e6bfd,"华南师范大学南海校区",23.135536,113.377725,23.132037811847546,113.36574964599042,"华南师范大学南海校区(学院)","",""
96f67c2b4ab402f1901fc9e6,"增城林籁元芳电视大学",23.292759,113.843072,23.289699253537325,113.83146755134598,"前进路31号","",""
26336e0d405abcf18bb98813,"私立华联学院龙洞校区",23.229261,113.401448,23.225394968979465,113.3894895113246,"渔东路200","(020)82373692",""
9e1eb1f6025343031b11d5dd,"华南师范大学附属康大学校",23.316905,113.570565,23.313896822998913,113.5588596641494,"广东省广州市萝岗区","",""
ca0defb79ddbf78c3010af73,"广东省农业科技院",23.151055,113.355745,23.14790772708556,113.3437344440198,"广州市天河区金颖路20号","",""
cc8f98361c740ecf6e20b904,"元玄道教学院",23.403752,113.179892,23.39999203669619,113.16800753238846,"迎宾大道附近","",""
045c770c39d4190c400245ce,"广州市东方电大",23.10539,113.448916,23.102127874761543,113.43688410818655,"狮山路36-38","(020)82288938",""
6c49c4410238724f42d63ece,"华南师范大学-地理科学学院",23.142324,113.357109,23.139166614924477,113.34510360734708,"广州市天河区中山大道西55号华南师大校内生物山(地科院旁","",""
e8aff6384b96529fe50738a5,"广州中华文化学院",23.127219,113.27104,23.12366934418715,113.25927910175447,"广州起义路144","",""
d74144ca62bf3a526c3e1b6e,"暨南大学-学术会议厅",23.139457,113.356022,23.136312589613986,113.34401765372287,"广东省广州市天河区黄埔大道西601号","",""
1bf85b255059d9a4a0a93481,"中国交通建设工程学院疏浚分院",23.10141,113.443409,23.098055388551966,113.43138146637696,"港前路9","",""
723cf3d450143f5207fef5d9,"广东新安学院广州石牌校区",23.151304,113.368282,23.147976012320946,113.35628091971587,"科华街251","",""
d4a4a427429862ee9fec2b87,"中山大学北校区-武装部楼",23.133467,113.294829,23.129823007176462,113.28306287138176,"广州市越秀区中山二路74号中山大学北校区","",""
656a520dae38fb619868b4ed,"广东药学院大学城校区外国语学院医药经济学院",23.060483,113.420094,23.056747695803054,113.40811445891711,"大学城东二路附近","",""
30f62d063f967640c2f1cf53,"广州市广播电视大学机电分校",23.097911,113.248773,23.094734717424252,113.23691389024331,"芳村大道东75","",""
d26971236a602d9ba8f729c1,"广州市广播电视大学",23.158116,113.383417,23.154500547974713,113.37144101517123,"大丰路17","",""
8d9431f3d51fbfbabfa8221d,"华南师范大学中区28栋",23.147408,113.359948,23.144213363307628,113.34794063546269,"广州市天河区","",""
0c2cd5d5f4a576fdcb213df6,"广州市广播电视大学东方分校",23.126762,113.411511,23.122933771535834,113.39957073120581,"广州市天河区中山大道中东圃商业大厦C座8楼801-803","02032200451",""
52239b52528ef57761685878,"海珠区电大赤岗校区",23.093398,113.345831,23.090326166285745,113.33381053768932,"石榴岗路15号附近","",""
e3c1330c1014a061be484292,"地铁四号线大学城专线",23.073542,113.382981,23.069963392366255,113.37098249778302,"广东省广州市海珠区","",""
db18aa0f6f570f47e8e582d2,"南华工商学院西院",23.180542,113.326924,23.17730747335677,113.31496779780772,"广州大道","(020)87706716",""
e1b04bffb928931249fd3f30,"广东省广播电视大学南艺分院",23.197094,113.392168,23.193320859759858,113.38017893084222,"广汕一路684","(020)87210613",""
dffd464270c553cc3c9a5e0f,"广州社区学院",23.162252,113.281219,23.158587655814998,113.26945421605943,"广园中路248","",""
08639d8f6efa13ae1576439b,"政治与公共事务管理学院",23.103321,113.304297,23.099777785311048,113.29247538542333,"广州市海珠区浙工大西北区507号","",""
565578b622de2615e011037a,"广州中医药大学学生宿舍K栋",23.06124,113.403504,23.057427594750763,113.39153984963487,"广东省广州市番禺区大学城广中医路","",""
27faf527fb4948efc8213dac,"广州市广播电视大学中奥分校大华仁盛校区",23.304558,113.340076,23.301402179293795,113.32805204536396,"广州市白云区","",""
c1653405303cd604ab175a30,"广东广播电视大学省公路局分校",23.207125,113.269572,23.20355791705142,113.25776863220534,"白云区机场路1771号(近黄石路)","(020)36210381",""
32b068752f607982130daac0,"广州大学-梅苑8幢",23.046833,113.383904,23.043253087568182,113.37192784423583,"广州市番禺区广州大学外环东路","",""
b363569a7c88f313f4eafc32,"华南师范大学中区教工宿舍5栋",23.147491,113.360433,23.1442898025202,113.34842583831599,"广东省广州市天河区翰景街","",""
